hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
96,-43.69367696534185,-26.907910204659974,-18.010751925927106,2,-1000,-1000,-1000,-0.020025191828608513,-1000,16
97,-41.36603354625592,-30.111636523993553,-11.380773551874706,2,-1000,-1000,-1000,-0.07228053361177444,-1000,16
98,-12.774553292302496,-50.10417146921924,-12.569602712129061,2,-1000,-1000,-1000,-0.056967321783304214,-1000,16
99,-13.621711467383282,-50.015131557078305,-12.548504460272166,2,-1000,-1000,-1000,-0.00834694318473339,-1000,16
100,-16.45959638787803,-49.57730064088046,-16.88257923033191,2,-1000,-1000,-1000,-0.02384699322283268,-1000,16
101,-17.125588407484166,-49.19278996908271,-17.27341517482624,2,-1000,-1000,-1000,-0.021738843992352486,-1000,16
102,-16.098921431314366,-49.78553642414244,-16.442638993748336,2,-1000,-1000,-1000,-0.04256325587630272,-1000,16
103,-16.130104121729904,-49.76753308943698,-16.325204616155936,2,-1000,-1000,-1000,-0.0353894867002964,-1000,16
104,-25.213064010328473,-46.89061985639348,-29.93226431776315,3,-1000,-1000,-1000,0.09028434008359909,-1000,16
105,-27.18422699920064,-45.75256837415151,-30.73529038214998,3,-1000,-1000,-1000,0.04797098785638809,-1000,16
106,-26.122190852517452,-46.36573522932815,-33.27692762553011,3,-1000,-1000,-1000,0.03249466046690941,-1000,16
107,-26.468691910725628,-46.165682750097176,-33.33169673683739,3,-1000,-1000,-1000,-0.003484680550172925,-1000,16
108,-25.588241569911204,-44.30687488769702,-32.447395995658134,2,-1000,-1000,-1000,0.05281594395637512,-1000,16
109,-24.026287443912313,-45.20866952280433,-32.086988769710175,2,-1000,-1000,-1000,0.028061876073479652,-1000,16
110,-24.521627774049183,-47.28982075353679,-31.55631029049326,3,-1000,-1000,-1000,0.010104192420840263,-1000,16
111,-26.77856022940803,-45.98678019289255,-31.145885414196286,3,-1000,-1000,-1000,0.04934431239962578,-1000,16
112,-25.857356882456664,-44.15150108955585,-29.887145750206813,2,-1000,-1000,-1000,-0.04435274749994278,-1000,16
113,-23.312143141561293,-19.34760896742312,-62.71645973326731,0,-1000,-1000,-1000,0.06523633748292923,-1000,16
