hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
0,5.860303718301838,-30.165,-13.72224993825003,0,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.018547240644693375,13,16
1,6.273430677541393,-32.214999999999996,-14.65228970418253,1,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.03476056084036827,13,16
2,9.958283751013308,-50.562422171770635,-23.031055353359548,2,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.007432231679558754,13,16
3,10.367817303093254,-52.58485421412007,-23.94453786081952,3,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.004379978869110346,13,16
4,14.651134458293633,-73.27501114349292,-33.39139986756188,4,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.008143956772983074,13,16
5,15.069739094054205,-75.29938935193965,-34.31319035737207,5,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.0525381825864315,13,16
6,20.421208434513947,-100.3598658995645,-45.77092571964515,6,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.015141145326197147,13,16
7,20.86103113158263,-102.36529891249373,-46.6929849817427,7,0.8028415441513062,-4.219010829925537,-1.918778419494629,-0.004608721937984228,13,16
8,4.631448110643906,-32.214999999999996,31.381093668942576,1,-1000,-1000,-1000,0.1401192545890808,-1000,16
9,27.021586221959623,18.94597189309605,57.81145778842266,1,-1000,-1000,-1000,-0.010472359135746956,-1000,16
10,10.866847635096706,-28.149165051121013,46.55177669642618,0,-1000,-1000,-1000,0.08900751918554306,-1000,16
11,8.118932052892458,-29.287388953526374,58.98891572018872,0,-1000,-1000,-1000,0.007474885322153568,-1000,16
12,9.7685359758465,-30.823004646694354,62.81322909776881,1,-1000,-1000,-1000,-0.01565694622695446,-1000,16
13,74.57542672123671,16.802928922919325,-37.0071675252445,5,-1000,-1000,-1000,-0.037368375808000565,-1000,16
14,72.48690577078182,16.61882299317899,-35.994081816760854,4,-1000,-1000,-1000,0.008604479022324085,-1000,16
15,30.247263508584084,-5.801589883895294,-51.766465843849886,0,-1000,-1000,-1000,0.0815652534365654,-1000,16
16,-23.39876722067986,19.260984888304545,-51.47342037279132,0,-1000,-1000,-1000,0.11190605163574219,-1000,16
17,-29.138583330341547,8.478180606542638,-60.12380182666889,0,-1000,-1000,-1000,0.0033361020032316446,-1000,16
18,29.643756329174966,-7.258585101414318,-60.020165432050234,0,-1000,-1000,-1000,0.05060174688696861,-1000,16
19,19.742870500310595,-22.916881608673812,-53.625813671248615,0,-1000,-1000,-1000,0.14397171139717102,-1000,16
20,-9.089251952388171,28.88546929131475,-60.157192279067274,0,-1000,-1000,-1000,-0.007862536236643791,-1000,16
21,-5.687415593821614,32.214999999999996,-58.498288883717926,1,-1000,-1000,-1000,0.05559723451733589,-1000,16
22,-30.165,-0.9462220725234383,-60.25389463067267,0,-1000,-1000,-1000,0.025148293003439903,-1000,16
23,-30.165,-5.555741757394198,-48.38410075530133,0,-1000,-1000,-1000,0.039122238755226135,-1000,16
24,2.959522603093725,32.214999999999996,-56.21559715292889,1,-1000,-1000,-1000,-0.020357858389616013,-1000,16
25,27.2764792884399,-18.28241062340935,-55.18072620743474,1,-1000,-1000,-1000,0.08061736822128296,-1000,16
26,24.053668358064307,21.505221553784946,1.8610492518401145,1,-1000,-1000,-1000,-0.04551558941602707,-1000,16
27,21.305599926362593,21.354152182621814,-41.25955472245765,0,-1000,-1000,-1000,0.09784530103206635,-1000,16
28,16.107793917040773,28.19719803207034,9.61165365900956,1,-1000,-1000,-1000,-0.0490315705537796,-1000,16
29,-18.225139301464804,-27.33375061038445,-28.85875692446038,1,-1000,-1000,-1000,0.07918587327003479,-1000,16
30,-28.705259536691376,9.52431678607185,-56.38624342082351,0,-1000,-1000,-1000,0.036336757242679596,-1000,16
