hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
161,370.93512561506236,-1095.5893100215953,-1223.7582010208007,1,-1000,-1000,-1000,0.19478590786457062,-1000,16
162,-366.23074274187366,736.7700986950546,-1058.5345768749676,0,-1000,-1000,-1000,0.09168145805597305,-1000,16
163,-1069.145030360173,426.9515619066635,-497.77614934067805,1,-1000,-1000,-1000,0.2767735421657562,-1000,16
164,-592.5750792365141,-986.9135945269728,-1175.0034150397541,1,-1000,-1000,-1000,0.2831307053565979,-1000,16
165,-587.236989664136,-990.1131222865844,-1177.0345896828308,1,-1000,-1000,-1000,0.12456893175840378,-1000,16
166,-1329.5882029956579,667.8095551418477,-798.3006579744518,2,-1000,-1000,-1000,0.2198411077260971,-1000,16
167,222.1531178681654,786.3731558733592,-362.3114131122947,0,-1000,-1000,-1000,0.2126634269952774,-1000,16
168,131.61497582984455,1487.5828713768674,-664.6104707310469,2,-1000,-1000,-1000,0.20806674659252167,-1000,16
169,128.13431297032002,1487.9172733954522,-663.8969956032988,2,-1000,-1000,-1000,0.2168540209531784,-1000,16
170,-633.9800584224843,-515.5589066872301,-1098.6108084873108,0,-1000,-1000,-1000,0.0065917447209358215,-1000,16
171,-635.2958364937571,-513.9415981724278,-1097.0942521899187,0,-1000,-1000,-1000,0.19199761748313904,-1000,16
172,224.60845056157436,-1470.802361168017,-649.9389592017499,2,-1000,-1000,-1000,0.1398385763168335,-1000,16
173,223.36802515787014,-1470.9939566357066,-649.7738494947585,2,-1000,-1000,-1000,0.09911805391311646,-1000,16
174,-732.4023718459024,362.68624309741756,-492.2056853192505,0,-1000,-1000,-1000,0.19117994606494904,-1000,16
175,-731.9540898394075,363.55138809779737,-491.47036555884796,0,-1000,-1000,-1000,0.1520262062549591,-1000,16
176,-731.8001608457836,363.84845757040114,-491.48506258090146,0,-1000,-1000,-1000,0.09955743700265884,-1000,16
177,-729.296543879967,368.68021898277135,-490.78750433643006,0,-1000,-1000,-1000,0.11721400916576385,-1000,16
178,-729.3339409408225,368.60804593152403,-482.1971888242411,0,-1000,-1000,-1000,0.08791302144527435,-1000,16
179,-729.339552046878,368.5972169884027,-471.4976357049952,0,-1000,-1000,-1000,-0.00631408765912056,-1000,16
180,-732.1503265407559,363.1726684556904,-461.20481036505134,0,-1000,-1000,-1000,0.031337570399045944,-1000,16
181,-737.0840026067929,365.5706970621879,-453.6521996659824,0,-1000,-1000,-1000,-0.017174052074551582,-1000,16
182,-728.7105523792748,369.81113124278534,-440.5308924379454,0,-1000,-1000,-1000,-0.15779413282871246,-1000,16
183,-440.9700738294431,-694.5827003428907,-488.3543740488876,0,-1000,-1000,-1000,0.27191635966300964,-1000,16
184,198.73108314572505,-798.2938684666159,-463.08558006144165,0,-1000,-1000,-1000,0.18179701268672943,-1000,16
185,183.18258129422878,-802.0829346774447,-456.16128405348445,0,-1000,-1000,-1000,0.183706134557724,-1000,16
186,180.55562355128504,-797.085135501905,-454.4062300675142,0,-1000,-1000,-1000,0.14305485785007477,-1000,16
187,141.6654212042898,810.3611151758174,-482.27957829294775,0,-1000,-1000,-1000,0.24585823714733124,-1000,16
188,95.33204661269426,1152.7588897446622,-684.6633362396739,1,-1000,-1000,-1000,0.19679474830627441,-1000,16
189,817.1485000000001,-4.075616968172408,-533.1226358578161,0,-1000,-1000,-1000,0.21880879998207092,-1000,16
190,817.1485000000001,-6.942239739406046,-531.0628083026517,0,-1000,-1000,-1000,0.21879300475120544,-1000,16
191,817.1485000000001,-3.52711566266118,-530.8025634995265,0,-1000,-1000,-1000,0.27866119146347046,-1000,16
192,817.1485000000001,-8.295017257529715,-526.9075797637425,0,-1000,-1000,-1000,0.13785932958126068,-1000,16
193,817.1485000000001,-3.770158726871831,-523.0214730772598,0,-1000,-1000,-1000,0.17024090886116028,-1000,16
194,-913.1056845443585,709.9845037730785,-1034.969251301476,1,-1000,-1000,-1000,-0.02129501663148403,-1000,16
195,-915.6630175904712,706.7075843137711,-1030.8488045729555,1,-1000,-1000,-1000,-0.03056829608976841,-1000,16
196,-911.8093395046672,711.6456164283109,-1020.7483030428982,1,-1000,-1000,-1000,-0.015125086531043053,-1000,16
197,-916.0483564822841,706.2138181557302,-1010.4975970228644,1,-1000,-1000,-1000,-0.05249412730336189,-1000,16
198,-910.0515725093304,713.8979866781315,-1003.736086063203,1,-1000,-1000,-1000,-0.1597844660282135,-1000,16
199,-915.541955911965,706.8627105186572,-991.3036243218783,1,-1000,-1000,-1000,-0.08966859430074692,-1000,16
200,-26.507857513929565,822.2228298356384,-761.6683517251194,0,-1000,-1000,-1000,0.11215238273143768,-1000,16
201,937.2650095262053,-677.9251635024626,-686.850762596548,1,-1000,-1000,-1000,0.2765982747077942,-1000,16
202,-1027.9212128673773,-530.4232282929688,-1061.6061781615063,1,-1000,-1000,-1000,0.13173723220825195,-1000,16
203,-1027.2203874320767,-531.8155293059068,-1061.7709178532007,1,-1000,-1000,-1000,0.07812098413705826,-1000,16
204,64.51018884806473,-814.6452952374373,-869.2118639912054,0,-1000,-1000,-1000,0.13781890273094177,-1000,16
205,62.811325082429825,-814.7615007025423,-871.4382959033038,0,-1000,-1000,-1000,0.2546904683113098,-1000,16
206,66.3325712693973,-814.5206408648181,-870.5789600529299,0,-1000,-1000,-1000,0.21335840225219727,-1000,16
207,62.38966499986311,-814.7903430423474,-870.8730798480933,0,-1000,-1000,-1000,0.05331096798181534,-1000,16
208,67.06889498529677,-814.4702749428384,-870.4149285757161,0,-1000,-1000,-1000,0.1583346277475357,-1000,16
209,61.06695657605256,-814.8808187771865,-870.1756044330069,0,-1000,-1000,-1000,0.13199010491371155,-1000,16
210,67.99319381213726,-814.4070511710199,-869.4995212796756,0,-1000,-1000,-1000,0.12852835655212402,-1000,16
211,434.7063526972686,-692.0278881937373,-1053.4844467772175,0,-1000,-1000,-1000,0.1621769517660141,-1000,16
212,436.59911974316736,-690.8768710551145,-1043.8077252453606,0,-1000,-1000,-1000,0.09882105886936188,-1000,16
213,-361.29853593609994,739.1157530300259,-318.81878129785173,0,-1000,-1000,-1000,0.09981372207403183,-1000,16
